CONCESSIONARIA,SUBGRUPO,MODALIDADE,CLASSE,SUBCLASSE,POSTO,UNIDADE,Total TUSD,Total TE
ETO,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,MWh,450.57,250.23
ETO,B3,Branca,Não se aplica,Não se aplica,Ponta,MWh,1399.38,423.28
ETO,B3,Branca,Não se aplica,Não se aplica,Intermediário,MWh,883.92,258.24
ETO,B3,Branca,Não se aplica,Não se aplica,Fora ponta,MWh,368.46,258.24
ETO,B3,Convencional,Não se aplica,Não se aplica,Não se aplica,MWh,489.75,271.99
ETO,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,Não se aplica,MWh,489.75,271.99
ETO,B4,Convencional,Iluminação pública,Iluminação pública – B4a,Não se aplica,MWh,269.36,149.6
ETO,B4,Convencional,Iluminação pública,Iluminação pública – B4b,Não se aplica,MWh,293.85,163.19
FORCEL,A4,Azul,Não se aplica,Não se aplica,Ponta,MWh,3.96,0.0
FORCEL,A4,Azul,Não se aplica,Não se aplica,Ponta,kW,39.79,0.0
FORCEL,A4,Azul,Não se aplica,Não se aplica,Fora ponta,MWh,3.96,0.0
FORCEL,A4,Azul,Não se aplica,Não se aplica,Fora ponta,kW,13.66,0.0
FORCEL,A4,Azul,Não se aplica,Não se aplica,Ponta,MWh,83.28,316.98
FORCEL,A4,Azul,Não se aplica,Não se aplica,Ponta,kW,39.79,0.0
FORCEL,A4,Azul,Não se aplica,Não se aplica,Fora ponta,MWh,83.28,197.69
FORCEL,A4,Azul,Não se aplica,Não se aplica,Fora ponta,kW,13.66,0.0
FORCEL,A4,Convencional,Não se aplica,Não se aplica,Não se aplica,MWh,0.0,207.63
FORCEL,A4,Geração,Não se aplica,Não se aplica,Não se aplica,kW,5.34,0.0
FORCEL,A4,Verde,Não se aplica,Não se aplica,Ponta,MWh,969.26,0.0
FORCEL,A4,Verde,Não se aplica,Não se aplica,Não se aplica,kW,13.66,0.0
FORCEL,A4,Verde,Não se aplica,Não se aplica,Fora ponta,MWh,3.96,0.0
FORCEL,A4,Verde,Não se aplica,Não se aplica,Ponta,MWh,1048.58,316.98
FORCEL,A4,Verde,Não se aplica,Não se aplica,Não se aplica,kW,13.66,0.0
FORCEL,A4,Verde,Não se aplica,Não se aplica,Fora ponta,MWh,83.28,197.69
FORCEL,B,Geração,Não se aplica,Não se aplica,Não se aplica,kW,4.36,0.0
FORCEL,B,Geração,Não se aplica,Não se aplica,Não se aplica,kW,10.42,0.0
FORCEL,B1,Branca,Residencial,Residencial,Ponta,MWh,776.28,316.98
FORCEL,B1,Branca,Residencial,Residencial,Intermediário,MWh,511.29,197.69
FORCEL,B1,Branca,Residencial,Residencial,Fora ponta,MWh,246.31,197.69
FORCEL,B1,Convencional,Residencial,Baixa Renda,Não se aplica,MWh,258.67,207.63
FORCEL,B1,Convencional,Residencial,Residencial,Não se aplica,MWh,350.41,207.63
FORCEL,B1,Convencional pré-pagamento,Residencial,Baixa Renda,Não se aplica,MWh,258.67,207.63
FORCEL,B1,Convencional pré-pagamento,Residencial,Residencial,Não se aplica,MWh,350.41,207.63
FORCEL,B2,Branca,Rural,Cooperativa de eletrificação rural,Ponta,MWh,740.82,297.96
FORCEL,B2,Branca,Rural,Cooperativa de eletrificação rural,Intermediário,MWh,487.29,185.83
FORCEL,B2,Branca,Rural,Cooperativa de eletrificação rural,Fora ponta,MWh,233.76,185.83
FORCEL,B2,Branca,Rural,Não se aplica,Ponta,MWh,740.82,297.96
FORCEL,B2,Branca,Rural,Não se aplica,Intermediário,MWh,487.29,185.83
FORCEL,B2,Branca,Rural,Não se aplica,Fora ponta,MWh,233.76,185.83
FORCEL,B2,Branca,Rural,Serviço público de irrigação rural,Ponta,MWh,725.06,291.62
FORCEL,B2,Branca,Rural,Serviço público de irrigação rural,Intermediário,MWh,476.92,181.87
FORCEL,B2,Branca,Rural,Serviço público de irrigação rural,Fora ponta,MWh,228.78,181.87
FORCEL,B2,Convencional,Rural,Cooperativa de eletrificação rural,Não se aplica,MWh,329.39,195.17
FORCEL,B2,Convencional,Rural,Não se aplica,Não se aplica,MWh,329.39,195.17
FORCEL,B2,Convencional,Rural,Serviço público de irrigação rural,Não se aplica,MWh,322.38,191.02
FORCEL,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,Não se aplica,MWh,329.39,195.17
FORCEL,B2,Convencional pré-pagamento,Rural,Não se aplica,Não se aplica,MWh,329.39,195.17
FORCEL,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,MWh,322.38,191.02
FORCEL,B3,Branca,Não se aplica,Não se aplica,Ponta,MWh,894.57,316.98
FORCEL,B3,Branca,Não se aplica,Não se aplica,Intermediário,MWh,582.27,197.69
FORCEL,B3,Branca,Não se aplica,Não se aplica,Fora ponta,MWh,269.97,197.69
FORCEL,B3,Convencional,Não se aplica,Não se aplica,Não se aplica,MWh,350.41,207.63
FORCEL,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,Não se aplica,MWh,350.41,207.63
FORCEL,B4,Convencional,Iluminação pública,Iluminação pública – B4a,Não se aplica,MWh,192.73,114.2
FORCEL,B4,Convencional,Iluminação pública,Iluminação pública – B4b,Não se aplica,MWh,210.25,124.58
HIDROPAN,A4,Azul,Não se aplica,Não se aplica,Ponta,MWh,6.09,0.0
HIDROPAN,A4,Azul,Não se aplica,Não se aplica,Ponta,kW,21.87,0.0
HIDROPAN,A4,Azul,Não se aplica,Não se aplica,Fora ponta,MWh,6.09,0.0
HIDROPAN,A4,Azul,Não se aplica,Não se aplica,Fora ponta,kW,21.14,0.0
HIDROPAN,A4,Azul,Não se aplica,Não se aplica,Ponta,MWh,95.82,398.02
HIDROPAN,A4,Azul,Não se aplica,Não se aplica,Ponta,kW,21.87,0.0
HIDROPAN,A4,Azul,Não se aplica,Não se aplica,Fora ponta,MWh,95.82,235.34
HIDROPAN,A4,Azul,Não se aplica,Não se aplica,Fora ponta,kW,21.14,0.0
HIDROPAN,A4,Convencional,Não se aplica,Não se aplica,Não se aplica,MWh,0.0,248.9
HIDROPAN,A4,Geração,Não se aplica,Não se aplica,Não se aplica,kW,5.58,0.0
HIDROPAN,A4,Verde,Não se aplica,Não se aplica,Ponta,MWh,535.94,0.0
HIDROPAN,A4,Verde,Não se aplica,Não se aplica,Não se aplica,kW,21.14,0.0
HIDROPAN,A4,Verde,Não se aplica,Não se aplica,Fora ponta,MWh,6.09,0.0
HIDROPAN,A4,Verde,Não se aplica,Não se aplica,Ponta,MWh,625.67,398.02
HIDROPAN,A4,Verde,Não se aplica,Não se aplica,Não se aplica,kW,21.14,0.0
HIDROPAN,A4,Verde,Não se aplica,Não se aplica,Fora ponta,MWh,95.82,235.34
HIDROPAN,B,Geração,Não se aplica,Não se aplica,Não se aplica,kW,4.71,0.0
HIDROPAN,B,Geração,Não se aplica,Não se aplica,Não se aplica,kW,7.84,0.0
HIDROPAN,B1,Branca,Residencial,Residencial,Ponta,MWh,751.67,398.02
HIDROPAN,B1,Branca,Residencial,Residencial,Intermediário,MWh,437.63,235.34
HIDROPAN,B1,Branca,Residencial,Residencial,Fora ponta,MWh,186.39,235.34
HIDROPAN,B1,Convencional,Residencial,Baixa Renda,Não se aplica,MWh,209.81,248.9
HIDROPAN,B1,Convencional,Residencial,Residencial,Não se aplica,MWh,313.91,248.9
HIDROPAN,B1,Convencional pré-pagamento,Residencial,Baixa Renda,Não se aplica,MWh,209.81,248.9
HIDROPAN,B1,Convencional pré-pagamento,Residencial,Residencial,Não se aplica,MWh,313.91,248.9
HIDROPAN,B2,Branca,Rural,Cooperativa de eletrificação rural,Ponta,MWh,706.57,374.14
HIDROPAN,B2,Branca,Rural,Cooperativa de eletrificação rural,Intermediário,MWh,352.33,221.22
HIDROPAN,B2,Branca,Rural,Cooperativa de eletrificação rural,Fora ponta,MWh,234.25,221.22
HIDROPAN,B2,Branca,Rural,Não se aplica,Ponta,MWh,706.57,374.14
HIDROPAN,B2,Branca,Rural,Não se aplica,Intermediário,MWh,352.33,221.22
HIDROPAN,B2,Branca,Rural,Não se aplica,Fora ponta,MWh,234.25,221.22
HIDROPAN,B2,Branca,Rural,Serviço público de irrigação rural,Ponta,MWh,691.53,366.18
HIDROPAN,B2,Branca,Rural,Serviço público de irrigação rural,Intermediário,MWh,344.83,216.51
HIDROPAN,B2,Branca,Rural,Serviço público de irrigação rural,Fora ponta,MWh,229.27,216.51
HIDROPAN,B2,Convencional,Rural,Cooperativa de eletrificação rural,Não se aplica,MWh,295.08,233.96
HIDROPAN,B2,Convencional,Rural,Não se aplica,Não se aplica,MWh,295.08,233.96
HIDROPAN,B2,Convencional,Rural,Serviço público de irrigação rural,Não se aplica,MWh,288.8,228.98
HIDROPAN,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,Não se aplica,MWh,295.08,233.96
HIDROPAN,B2,Convencional pré-pagamento,Rural,Não se aplica,Não se aplica,MWh,295.08,233.96
HIDROPAN,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,MWh,288.8,228.98
HIDROPAN,B3,Branca,Não se aplica,Não se aplica,Ponta,MWh,827.8,398.02
HIDROPAN,B3,Branca,Não se aplica,Não se aplica,Intermediário,MWh,264.43,235.34
HIDROPAN,B3,Branca,Não se aplica,Não se aplica,Fora ponta,MWh,264.43,235.34
HIDROPAN,B3,Convencional,Não se aplica,Não se aplica,Não se aplica,MWh,313.91,248.9
HIDROPAN,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,Não se aplica,MWh,313.91,248.9
HIDROPAN,B4,Convencional,Iluminação pública,Iluminação pública – B4a,Não se aplica,MWh,172.65,136.89
HIDROPAN,B4,Convencional,Iluminação pública,Iluminação pública – B4b,Não se aplica,MWh,188.35,149.34
LIGHT,A2,Azul,Não se aplica,Não se aplica,Ponta,MWh,41.47,0.0
LIGHT,A2,Azul,Não se aplica,Não se aplica,Ponta,kW,22.31,0.0
LIGHT,A2,Azul,Não se aplica,Não se aplica,Fora ponta,MWh,41.47,0.0
LIGHT,A2,Azul,Não se aplica,Não se aplica,Fora ponta,kW,14.0,0.0
LIGHT,A2,Azul,Não se aplica,Não se aplica,Ponta,MWh,118.11,536.87
LIGHT,A2,Azul,Não se aplica,Não se aplica,Ponta,kW,22.31,0.0
LIGHT,A2,Azul,Não se aplica,Não se aplica,Fora ponta,MWh,118.11,338.27
LIGHT,A2,Azul,Não se aplica,Não se aplica,Fora ponta,kW,14.0,0.0
LIGHT,A2,Distribuição,Não se aplica,Não se aplica,Ponta,kW,24.2,0.0
LIGHT,A2,Distribuição,Não se aplica,Não se aplica,Ponta,kW,24.2,0.0
LIGHT,A2,Distribuição,Não se aplica,Não se aplica,Não se aplica,MWh,2.89,0.0
LIGHT,A2,Distribuição,Não se aplica,Não se aplica,Não se aplica,MWh,2.89,0.0
LIGHT,A2,Distribuição,Não se aplica,Não se aplica,Fora ponta,kW,15.18,0.0
LIGHT,A2,Distribuição,Não se aplica,Não se aplica,Fora ponta,kW,15.18,0.0
LIGHT,A2,Geração,Não se aplica,Não se aplica,Não se aplica,kW,4.35,0.0
LIGHT,A2,Geração,Não se aplica,Não se aplica,Não se aplica,kW,4.04,0.0
LIGHT,A2,Geração,Não se aplica,Não se aplica,Não se aplica,kW,4.36,0.0
LIGHT,A2,Geração,Não se aplica,Não se aplica,Não se aplica,kW,4.04,0.0
LIGHT,A2,Geração,Não se aplica,Não se aplica,Não se aplica,kW,4.06,0.0
LIGHT,A2,Geração,Não se aplica,Não se aplica,Não se aplica,kW,4.04,0.0
LIGHT,A2,Geração,Não se aplica,Não se aplica,Não se aplica,kW,4.36,0.0
LIGHT,A2,Geração,Não se aplica,Não se aplica,Não se aplica,kW,4.59,0.0
LIGHT,A2,Geração,Não se aplica,Não se aplica,Não se aplica,kW,4.86,0.0
LIGHT,A2,Geração,Não se aplica,Não se aplica,Não se aplica,kW,2.81,0.0
LIGHT,A2,Geração,Não se aplica,Não se aplica,Não se aplica,kW,4.23,0.0
LIGHT,A2,Geração,Não se aplica,Não se aplica,Não se aplica,kW,4.48,0.0
LIGHT,A2,Geração,Não se aplica,Não se aplica,Não se aplica,kW,4.43,0.0
LIGHT,A2,Geração,Não se aplica,Não se aplica,Não se aplica,kW,4.31,0.0
LIGHT,A2,Geração,Não se aplica,Não se aplica,Não se aplica,kW,4.23,0.0
LIGHT,A4,Azul,Não se aplica,Não se aplica,Ponta,MWh,78.79,0.0
LIGHT,A4,Azul,Não se aplica,Não se aplica,Ponta,kW,30.57,0.0
LIGHT,A4,Azul,Não se aplica,Não se aplica,Fora ponta,MWh,78.79,0.0
LIGHT,A4,Azul,Não se aplica,Não se aplica,Fora ponta,kW,21.86,0.0
LIGHT,A4,Azul,Não se aplica,Não se aplica,Ponta,MWh,177.3,536.87
LIGHT,A4,Azul,Não se aplica,Não se aplica,Ponta,kW,30.57,0.0
LIGHT,A4,Azul,Não se aplica,Não se aplica,Fora ponta,MWh,177.3,338.27
LIGHT,A4,Azul,Não se aplica,Não se aplica,Fora ponta,kW,21.86,0.0
LIGHT,A4,Convencional,Não se aplica,Não se aplica,Não se aplica,MWh,0.0,354.82
LIGHT,A4,Distribuição,Não se aplica,Não se aplica,Ponta,kW,23.24,0.0
LIGHT,A4,Distribuição,Não se aplica,Não se aplica,Ponta,kW,23.24,0.0
LIGHT,A4,Distribuição,Não se aplica,Não se aplica,Não se aplica,MWh,7.96,0.0
LIGHT,A4,Distribuição,Não se aplica,Não se aplica,Não se aplica,MWh,7.96,0.0
LIGHT,A4,Distribuição,Não se aplica,Não se aplica,Fora ponta,kW,16.08,0.0
LIGHT,A4,Distribuição,Não se aplica,Não se aplica,Fora ponta,kW,16.08,0.0
LIGHT,A4,Geração,Não se aplica,Não se aplica,Não se aplica,kW,6.59,0.0
LIGHT,A4,Verde,Não se aplica,Não se aplica,Ponta,MWh,819.27,0.0
LIGHT,A4,Verde,Não se aplica,Não se aplica,Não se aplica,kW,21.86,0.0
LIGHT,A4,Verde,Não se aplica,Não se aplica,Fora ponta,MWh,78.79,0.0
LIGHT,A4,Verde,Não se aplica,Não se aplica,Ponta,MWh,917.78,536.87
LIGHT,A4,Verde,Não se aplica,Não se aplica,Não se aplica,kW,21.86,0.0
LIGHT,A4,Verde,Não se aplica,Não se aplica,Fora ponta,MWh,177.3,338.27
LIGHT,AS,Azul,Não se aplica,Não se aplica,Ponta,MWh,175.89,0.0
LIGHT,AS,Azul,Não se aplica,Não se aplica,Ponta,kW,83.86,0.0
LIGHT,AS,Azul,Não se aplica,Não se aplica,Fora ponta,MWh,175.89,0.0
LIGHT,AS,Azul,Não se aplica,Não se aplica,Fora ponta,kW,16.62,0.0
LIGHT,AS,Azul,Não se aplica,Não se aplica,Ponta,MWh,290.31,536.87
LIGHT,AS,Azul,Não se aplica,Não se aplica,Ponta,kW,83.86,0.0
LIGHT,AS,Azul,Não se aplica,Não se aplica,Fora ponta,MWh,290.31,338.27
LIGHT,AS,Azul,Não se aplica,Não se aplica,Fora ponta,kW,16.62,0.0
LIGHT,AS,Convencional,Não se aplica,Não se aplica,Não se aplica,MWh,290.31,354.82
LIGHT,AS,Convencional,Não se aplica,Não se aplica,Não se aplica,kW,76.99,0.0
LIGHT,AS,Verde,Não se aplica,Não se aplica,Ponta,MWh,2207.34,0.0
LIGHT,AS,Verde,Não se aplica,Não se aplica,Não se aplica,kW,16.62,0.0
LIGHT,AS,Verde,Não se aplica,Não se aplica,Fora ponta,MWh,175.89,0.0
LIGHT,AS,Verde,Não se aplica,Não se aplica,Ponta,MWh,2321.77,536.87
LIGHT,AS,Verde,Não se aplica,Não se aplica,Não se aplica,kW,16.62,0.0
LIGHT,AS,Verde,Não se aplica,Não se aplica,Fora ponta,MWh,290.31,338.27
LIGHT,B,Geração,Não se aplica,Não se aplica,Não se aplica,kW,7.83,0.0
LIGHT,B,Geração,Não se aplica,Não se aplica,Não se aplica,kW,12.13,0.0
LIGHT,B1,Branca,Residencial,Residencial,Ponta,MWh,866.45,536.87
LIGHT,B1,Branca,Residencial,Residencial,Intermediário,MWh,624.32,338.27
LIGHT,B1,Branca,Residencial,Residencial,Fora ponta,MWh,382.2,338.27
LIGHT,B1,Convencional,Residencial,Baixa Renda,Não se aplica,MWh,332.96,354.82
LIGHT,B1,Convencional,Residencial,Residencial,Não se aplica,MWh,447.38,354.82
LIGHT,B1,Convencional pré-pagamento,Residencial,Baixa Renda,Não se aplica,MWh,332.96,354.82
LIGHT,B1,Convencional pré-pagamento,Residencial,Residencial,Não se aplica,MWh,447.38,354.82
LIGHT,B2,Branca,Rural,Cooperativa de eletrificação rural,Ponta,MWh,796.95,504.66
LIGHT,B2,Branca,Rural,Cooperativa de eletrificação rural,Intermediário,MWh,576.36,317.97
LIGHT,B2,Branca,Rural,Cooperativa de eletrificação rural,Fora ponta,MWh,355.76,317.97
LIGHT,B2,Branca,Rural,Não se aplica,Ponta,MWh,796.95,504.66
LIGHT,B2,Branca,Rural,Não se aplica,Intermediário,MWh,576.36,317.97
LIGHT,B2,Branca,Rural,Não se aplica,Fora ponta,MWh,355.76,317.97
LIGHT,B2,Branca,Rural,Serviço público de irrigação rural,Ponta,MWh,780.0,493.92
LIGHT,B2,Branca,Rural,Serviço público de irrigação rural,Intermediário,MWh,564.1,311.21
LIGHT,B2,Branca,Rural,Serviço público de irrigação rural,Fora ponta,MWh,348.19,311.21
LIGHT,B2,Convencional,Rural,Cooperativa de eletrificação rural,Não se aplica,MWh,420.54,333.53
LIGHT,B2,Convencional,Rural,Não se aplica,Não se aplica,MWh,420.54,333.53
LIGHT,B2,Convencional,Rural,Serviço público de irrigação rural,Não se aplica,MWh,411.59,326.43
LIGHT,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,Não se aplica,MWh,420.54,333.53
LIGHT,B2,Convencional pré-pagamento,Rural,Não se aplica,Não se aplica,MWh,420.54,333.53
LIGHT,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,MWh,411.59,326.43
LIGHT,B3,Branca,Não se aplica,Não se aplica,Ponta,MWh,885.07,536.87
LIGHT,B3,Branca,Não se aplica,Não se aplica,Intermediário,MWh,635.5,338.27
LIGHT,B3,Branca,Não se aplica,Não se aplica,Fora ponta,MWh,385.92,338.27
LIGHT,B3,Convencional,Não se aplica,Não se aplica,Não se aplica,MWh,447.38,354.82
LIGHT,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,Não se aplica,MWh,447.38,354.82
LIGHT,B4,Convencional,Iluminação pública,Iluminação pública – B4a,Não se aplica,MWh,246.06,195.15
LIGHT,B4,Convencional,Iluminação pública,Iluminação pública – B4b,Não se aplica,MWh,268.43,212.89
MUXENERGIA,A4,Azul,Não se aplica,Não se aplica,Ponta,MWh,11.87,0.0
MUXENERGIA,A4,Azul,Não se aplica,Não se aplica,Ponta,kW,35.09,0.0
MUXENERGIA,A4,Azul,Não se aplica,Não se aplica,Fora ponta,MWh,11.87,0.0
MUXENERGIA,A4,Azul,Não se aplica,Não se aplica,Fora ponta,kW,19.63,0.0
MUXENERGIA,A4,Azul,Não se aplica,Não se aplica,Ponta,MWh,114.48,347.99
MUXENERGIA,A4,Azul,Não se aplica,Não se aplica,Ponta,kW,35.09,0.0
MUXENERGIA,A4,Azul,Não se aplica,Não se aplica,Fora ponta,MWh,114.48,216.6
MUXENERGIA,A4,Azul,Não se aplica,Não se aplica,Fora ponta,kW,19.63,0.0
MUXENERGIA,A4,Convencional,Não se aplica,Não se aplica,Não se aplica,MWh,0.0,227.55
MUXENERGIA,A4,Geração,Não se aplica,Não se aplica,Não se aplica,kW,2.99,0.0
MUXENERGIA,A4,Verde,Não se aplica,Não se aplica,Ponta,MWh,863.89,0.0
MUXENERGIA,A4,Verde,Não se aplica,Não se aplica,Não se aplica,kW,19.63,0.0
MUXENERGIA,A4,Verde,Não se aplica,Não se aplica,Fora ponta,MWh,11.87,0.0
MUXENERGIA,A4,Verde,Não se aplica,Não se aplica,Ponta,MWh,966.51,347.99
MUXENERGIA,A4,Verde,Não se aplica,Não se aplica,Não se aplica,kW,19.63,0.0
MUXENERGIA,A4,Verde,Não se aplica,Não se aplica,Fora ponta,MWh,114.48,216.6
MUXENERGIA,B,Geração,Não se aplica,Não se aplica,Não se aplica,kW,4.61,0.0
MUXENERGIA,B,Geração,Não se aplica,Não se aplica,Não se aplica,kW,7.88,0.0
MUXENERGIA,B1,Branca,Residencial,Residencial,Ponta,MWh,967.19,347.99
MUXENERGIA,B1,Branca,Residencial,Residencial,Intermediário,MWh,553.45,216.6
MUXENERGIA,B1,Branca,Residencial,Residencial,Fora ponta,MWh,222.46,216.6
MUXENERGIA,B1,Convencional,Residencial,Baixa Renda,Não se aplica,MWh,257.16,227.55
MUXENERGIA,B1,Convencional,Residencial,Residencial,Não se aplica,MWh,376.13,227.55
MUXENERGIA,B1,Convencional pré-pagamento,Residencial,Baixa Renda,Não se aplica,MWh,257.16,227.55
MUXENERGIA,B1,Convencional pré-pagamento,Residencial,Residencial,Não se aplica,MWh,376.13,227.55
MUXENERGIA,B2,Branca,Rural,Cooperativa de eletrificação rural,Ponta,MWh,720.26,327.11
MUXENERGIA,B2,Branca,Rural,Cooperativa de eletrificação rural,Intermediário,MWh,484.68,203.61
MUXENERGIA,B2,Branca,Rural,Cooperativa de eletrificação rural,Fora ponta,MWh,249.11,203.61
MUXENERGIA,B2,Branca,Rural,Não se aplica,Ponta,MWh,720.26,327.11
MUXENERGIA,B2,Branca,Rural,Não se aplica,Intermediário,MWh,484.68,203.61
MUXENERGIA,B2,Branca,Rural,Não se aplica,Fora ponta,MWh,249.11,203.61
MUXENERGIA,B2,Branca,Rural,Serviço público de irrigação rural,Ponta,MWh,704.93,320.15
MUXENERGIA,B2,Branca,Rural,Serviço público de irrigação rural,Intermediário,MWh,474.37,199.27
MUXENERGIA,B2,Branca,Rural,Serviço público de irrigação rural,Fora ponta,MWh,243.81,199.27
MUXENERGIA,B2,Convencional,Rural,Cooperativa de eletrificação rural,Não se aplica,MWh,353.57,213.9
MUXENERGIA,B2,Convencional,Rural,Não se aplica,Não se aplica,MWh,353.57,213.9
MUXENERGIA,B2,Convencional,Rural,Serviço público de irrigação rural,Não se aplica,MWh,346.04,209.35
MUXENERGIA,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,Não se aplica,MWh,353.57,213.9
MUXENERGIA,B2,Convencional pré-pagamento,Rural,Não se aplica,Não se aplica,MWh,353.57,213.9
MUXENERGIA,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,MWh,346.04,209.35
MUXENERGIA,B3,Branca,Não se aplica,Não se aplica,Ponta,MWh,1236.71,347.99
MUXENERGIA,B3,Branca,Não se aplica,Não se aplica,Intermediário,MWh,551.09,216.6
MUXENERGIA,B3,Branca,Não se aplica,Não se aplica,Fora ponta,MWh,276.84,216.6
MUXENERGIA,B3,Convencional,Não se aplica,Não se aplica,Não se aplica,MWh,376.13,227.55
MUXENERGIA,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,Não se aplica,MWh,376.13,227.55
MUXENERGIA,B4,Convencional,Iluminação pública,Iluminação pública – B4a,Não se aplica,MWh,206.87,125.15
MUXENERGIA,B4,Convencional,Iluminação pública,Iluminação pública – B4b,Não se aplica,MWh,225.68,136.53
SULGIPE,A3,Azul,Não se aplica,Não se aplica,Ponta,MWh,7.21,0.0
SULGIPE,A3,Azul,Não se aplica,Não se aplica,Ponta,kW,24.6,0.0
SULGIPE,A3,Azul,Não se aplica,Não se aplica,Fora ponta,MWh,7.21,0.0
SULGIPE,A3,Azul,Não se aplica,Não se aplica,Fora ponta,kW,15.57,0.0
SULGIPE,A3,Azul,Não se aplica,Não se aplica,Ponta,MWh,52.51,339.05
SULGIPE,A3,Azul,Não se aplica,Não se aplica,Ponta,kW,24.6,0.0
SULGIPE,A3,Azul,Não se aplica,Não se aplica,Fora ponta,MWh,52.51,209.23
SULGIPE,A3,Azul,Não se aplica,Não se aplica,Fora ponta,kW,15.57,0.0
SULGIPE,A4,Azul,Não se aplica,Não se aplica,Ponta,MWh,22.9,0.0
SULGIPE,A4,Azul,Não se aplica,Não se aplica,Ponta,kW,93.39,0.0
SULGIPE,A4,Azul,Não se aplica,Não se aplica,Fora ponta,MWh,22.9,0.0
SULGIPE,A4,Azul,Não se aplica,Não se aplica,Fora ponta,kW,38.4,0.0
SULGIPE,A4,Azul,Não se aplica,Não se aplica,Ponta,MWh,78.84,339.05
SULGIPE,A4,Azul,Não se aplica,Não se aplica,Ponta,kW,93.39,0.0
SULGIPE,A4,Azul,Não se aplica,Não se aplica,Fora ponta,MWh,78.84,209.23
SULGIPE,A4,Azul,Não se aplica,Não se aplica,Fora ponta,kW,38.4,0.0
SULGIPE,A4,Convencional,Não se aplica,Não se aplica,Não se aplica,MWh,0.0,220.05
SULGIPE,A4,Distribuição,Não se aplica,Não se aplica,Ponta,kW,38.91,0.0
SULGIPE,A4,Distribuição,Não se aplica,Não se aplica,Não se aplica,MWh,19.37,0.0
SULGIPE,A4,Distribuição,Não se aplica,Não se aplica,Fora ponta,kW,21.75,0.0
SULGIPE,A4,Geração,Não se aplica,Não se aplica,Não se aplica,kW,22.33,0.0
